,OriginalPrice,SalePrice,Discount,Ratings,Comments,Media,Brand,QtySold,Favourites,link,SubCat1,SubCat2,SubCat3,Content,LogQtySold,NORPercent
85,4.7,4.7,0,5.0,8,7,SOFY,169,30,https://shopee.sg/Sofy-Extra-Dry-Day-Slim-Wing-23Cm-20S-i.195238920.4418632900?sp_atk=7d90df52-6620-43da-8225-2d9af8f153ac,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,296.0,5.1298987149230735,0.23668639053254437
86,9.2,9.2,0,5.0,6,4,ICM Pharma,163,19,https://shopee.sg/Icm-Pharma-Orasol-Antiseptic-Mouthwash-300Ml-i.195238920.11801550031?sp_atk=ce48c5f9-fb7a-4ed3-9179-905c78a66d13,Beauty & Personal Care,Oral Care,Mouthwash,682.0,5.093750200806762,0.15337423312883436
87,9.75,6.8,30,5.0,11,8,Dove,107,12,https://shopee.sg/Dove-Go-Fresh-Touch-1L-i.195238920.3618716752?sp_atk=c33ff5a4-ee83-4ce2-b720-8b09da651e12,Beauty & Personal Care,Bath & Body,Deodorant,296.0,4.672828834461906,0.2803738317757009
88,35.9,35.9,0,5.0,7,5,Bio-Oil,84,35,https://shopee.sg/Bio-Oil-200Ml-i.195238920.3618740186?sp_atk=560ebad6-e04e-4882-b816-5b7809982f00,Beauty & Personal Care,Skincare,Serum & Treatment,1548.0,4.430816798843313,0.21428571428571427
89,9.75,6.8,30,5.0,6,6,Dove,108,16,https://shopee.sg/Dove-1L-Nutrium-Exfoliating-i.195238920.3618716734?sp_atk=d6b9187b-1d8a-4aa6-ac7d-10208452e0d8,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,296.0,4.68213122712422,0.19444444444444445
90,12.9,12.15,6,5.0,7,4,Dr. Bronner's,73,24,https://shopee.sg/Dr-Bronner's-Peppermint-Toothpaste-140G-i.195238920.3718716770?sp_atk=3bee3bb7-f23f-40a2-be8a-8e2291a0e65c,Beauty & Personal Care,Makeup,Gift Sets,1131.0,4.290459441148391,0.2191780821917808
91,6.5,6.5,0,4.9,10,7,Silkpro,173,16,https://shopee.sg/Silkpro-Silkbath-Anti-Bac-750Ml-i.195238920.4318632941?sp_atk=fe70fd29-2658-46cb-96b3-59a097fc6f3c,Beauty & Personal Care,Women's Hair Care,Shampoo,296.0,5.153291594497779,0.15028901734104047
92,4.3,4.3,0,5.0,11,6,KODOMO,133,21,https://shopee.sg/Kodomo-Bath-650Ml-Refill-Mg-i.195238920.4018621124?sp_atk=c6cc907d-f9f0-4d0a-8218-e9f0497136ab,"Toys, Kids & Babies",Bath & Baby Care,Bathing Tubs & Seats,296.0,4.890349128221754,0.15789473684210525
93,11.6,9.8,16,5.0,4,3,ICM Pharma,87,14,https://shopee.sg/ICM-PHARMA-Lactus-Syrup-200ml-i.195238920.6709140153?sp_atk=8a21ea6d-a475-4dce-b37c-359fae0f2ae9,Beauty & Personal Care,Makeup,Gift Sets,573.0,4.465908118654584,0.10344827586206896
94,3.9,3.9,0,5.0,7,5,VASELINE,63,69,https://shopee.sg/VASELINE-Fresh-and-Radiant-Whitening-Gel-70ml-i.195238920.3779931410?sp_atk=bc9b49d8-9835-46c0-ab66-c28fe807ce30,Beauty & Personal Care,Men's Grooming,Bath & Body Care,1310.0,4.143134726391533,0.38095238095238093
95,6.7,6.7,0,5.0,6,4,Axe Brand,84,17,https://shopee.sg/Axe-Universal-Oil-56ml-i.195238920.5578726971?sp_atk=d0ab7f3b-dd05-453d-ba96-1467328b9ff4,Health & Wellness,OTC Medications,Others,579.0,4.430816798843313,0.27380952380952384
96,10.5,9.85,6,5.0,11,9,Oral-B,74,14,https://shopee.sg/Oral-B-Essential-Floss-50M-X-2-i.195238920.4318624663?sp_atk=c610bf04-e0a4-4d09-a132-af3a2a2a26a5,Beauty & Personal Care,Oral Care,Oral Accessories,296.0,4.30406509320417,0.3783783783783784
97,48.25,38.6,20,5.0,11,8,ICM Pharma,55,14,https://shopee.sg/Icm-Pharma-Growell-3-Scalp-Lotion-60Ml-i.195238920.9451052081?sp_atk=33a4f181-f621-4ac6-8925-d46d959b1a24,Beauty & Personal Care,Bath & Body,Body lotion,716.0,4.007333185232471,0.3090909090909091
98,5.5,4.9,11,5.0,6,4,Hansaplast,95,29,https://shopee.sg/Hansaplast-Corn-Plaster-8'S-i.195238920.4018632979?sp_atk=dc200c44-0939-427b-9426-c04302c8935b,Health & Wellness,Medical Supplies,First Aid Supplies,296.0,4.553876891600541,0.18947368421052632
99,2.5,2.5,0,4.9,6,5,Gillette,49,17,https://shopee.sg/Gillette-Venus-Simply-Venus-3-Women%E2%80%99S-Disposable-Razors-2S-i.195238920.9717226857?sp_atk=977a239b-af0c-4927-9c4e-06a346756f9d,Beauty & Personal Care,Men's Grooming,Shave,315.0,3.8918202981106265,0.40816326530612246
100,19.9,18.8,6,4.9,9,6,Eu Yan Sang,61,21,https://shopee.sg/Eu-Yan-Sang-Essence-of-Chicken-Tonic-Original-6s-i.195238920.6821429551?sp_atk=1e8f453a-42d4-46e7-90c5-022a88b5845f,Health & Wellness,OTC Medications,Traditional Medications,408.0,4.110873864173311,0.2459016393442623
101,3.35,3.35,0,5.0,8,7,SOFY,122,16,https://shopee.sg/SOFY-Extra-Dry-Pantyliners-175mm-34's-i.195238920.11100404323?sp_atk=123a5a81-d266-4654-8121-fd9d23b989d4,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,212.0,4.804021044733257,0.21311475409836064
102,2.2,2.2,0,4.9,14,14,Watsons,105,23,https://shopee.sg/Watsons-Velvety-Soft-Pocket-Tissues-10S-32-Pack-i.195238920.3607800442?sp_atk=ba72cdd2-59ba-45d0-8641-eaf55db9e462,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,613.0,4.653960350157523,0.3238095238095238
103,11.9,11.9,0,4.7,13,12,VASELINE,118,65,https://shopee.sg/Vaseline-Healthy-White-Fresh-And-Fair-Cooling-Uv-Gel-Lotion-350Ml-i.195238920.3279904894?sp_atk=bd71a655-87b9-41ea-bf43-861421d3ac68,Beauty & Personal Care,Skincare,Sun Care,1227.0,4.770684624465665,0.1864406779661017
104,6.45,6.25,3,5.0,11,6,SOFY,126,17,https://shopee.sg/SOFY-Hadaomoi-Day-Ultra-Slim-Wing-26cm-19-Pieces-i.195238920.8649207035?sp_atk=87240b57-a8dd-4de2-9da6-8b8c76fca643,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,289.0,4.836281906951478,0.2222222222222222
105,8.9,8.35,6,5.0,9,8,Dr. Bronner's,107,44,https://shopee.sg/DR-BRONNER'S-Lavender-Castile-Bar-Soap-140g-i.195238920.5121385756?sp_atk=86d2dd2e-616e-4837-ae2b-9bf57768af1c,Beauty & Personal Care,Bath & Body,Body Wash,2041.0,4.672828834461906,0.2336448598130841
106,2.2,2.1,5,5.0,4,4,Watsons,83,13,https://shopee.sg/Watsons-Airlaid-Facial-Puffs-90S-i.195238920.3407800456?sp_atk=c0c9dad3-b3cb-4d3e-bc6d-6a793b2e6da1,Beauty & Personal Care,Men's Grooming,Face,598.0,4.418840607796598,0.1566265060240964
107,7.7,7.7,0,4.9,5,5,GATSBY,79,14,https://shopee.sg/GATSBY-Long-Keep-Spray-i.195238920.9649387833?sp_atk=d394748e-0e5e-4d0d-b0b2-f6409fb2d10f,Beauty & Personal Care,Women's Hair Care,Styling,632.0,4.3694478524670215,0.22784810126582278
108,4.5,4.5,0,5.0,4,3,KODOMO,92,20,https://shopee.sg/KODOMO-Baby-Lotion-Powder-200ml-i.195238920.4583247540?sp_atk=8c068a93-b403-4445-92d9-8d36b78eaa01,"Toys, Kids & Babies",Bath & Baby Care,Ointments & Lotions,626.0,4.5217885770490405,0.1956521739130435
109,31.65,28.4,10,5.0,15,9,Pregaine,72,6,https://shopee.sg/PREGAINE-Frequent-Use-Shampoo-400-ML-scientifically-formulated-for-the-care-of-thinning-hair-i.195238920.9149202296?sp_atk=dc81d19b-a8f2-456e-88f7-00c0ea838eb4,Beauty & Personal Care,Women's Hair Care,Shampoo,672.0,4.276666119016055,0.3055555555555556
110,7.25,6.5,10,4.8,7,6,Pearlie White,93,21,https://shopee.sg/Pearlie-White-Chl'Oreal-Mouth-Rinse-250M-i.195238920.4018632996?sp_atk=1bfe4e03-7800-451e-b0d5-869326cc5e7b,Beauty & Personal Care,Women's Hair Care,Styling,296.0,4.532599493153256,0.20430107526881722
111,9.9,8.8,11,5.0,2,2,SILKYGIRL,69,36,https://shopee.sg/Silkygirl-Perfect-Stay-20Hr-Eyeliner-01-Blackest-Black-i.195238920.3879934565?sp_atk=700a86a1-7a45-48b4-a389-395d882f3120,Beauty & Personal Care,Makeup,Eye,700.0,4.23410650459726,0.18840579710144928
112,4.95,4.95,0,5.0,3,2,Biore,66,16,https://shopee.sg/Biore-Men-Pore-Pack-Black-10'S-i.195238920.6218637465?sp_atk=edb91ec2-3534-4681-a5e3-721e06525bd5,Beauty & Personal Care,Men's Grooming,Face,296.0,4.189654742026425,0.22727272727272727
113,6.45,6.45,0,4.8,13,10,Laurier,120,29,https://shopee.sg/LAURIER-Super-Slimguard-Cool-30cm-12pcs-i.195238920.6687519656?sp_atk=a5a5e652-65a9-4e31-99aa-7c0ba56aefa5,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,548.0,4.787491742782046,0.3
114,2.5,2.2,12,4.9,9,9,Hansaplast,79,22,https://shopee.sg/Hansaplast-Transparent-Strips-Plaster-20s-i.195238920.8617642181?sp_atk=970efe36-545d-41a4-acf8-5b44c77eb5ea,Health & Wellness,Medical Supplies,First Aid Supplies,227.0,4.3694478524670215,0.34177215189873417
115,52.9,50.2,5,5.0,23,17,Cetaphil,77,44,https://shopee.sg/Cetaphil-Cleanser-1L-Twin-125Ml-i.195238920.4118624654?sp_atk=9af01222-dc36-4d5c-be06-4fca434a6d04,Beauty & Personal Care,Skincare,Cleanser,296.0,4.343805421853684,0.4805194805194805
116,15.7,15.7,0,4.9,8,7,CLEAR,64,13,https://shopee.sg/CLEAR-Men-3-in-1-Shampoo-Bodywash-Active-Cool-630ml-i.195238920.10701485670?sp_atk=5b0afb72-2670-4efc-a07f-f3a1939eff40,Beauty & Personal Care,Men's Grooming,Hair,381.0,4.1588830833596715,0.28125
117,8.7,8.7,0,5.0,6,4,ICM Pharma,51,24,https://shopee.sg/Icm-Pharma-Ridwind-Baby-Drops-30Ml-i.195238920.8751052199?sp_atk=2a555826-c575-4eb2-84fa-0d92a3a64d6c,Health & Wellness,OTC Medications,Topical Ointment & Creams,316.0,3.9318256327243257,0.3137254901960784
118,23.0,23.0,0,5.0,6,4,Safeticet,50,9,https://shopee.sg/Safeticet-28G-(Capillary-Blood-Sampling-Yellow)-100s-i.195238920.5979944385?sp_atk=6353a8d8-48a9-4e3c-a765-22a0a9f0b582,Health & Wellness,Medical Supplies,Health Monitors,497.0,3.912023005428146,0.24
119,59.0,53.1,10,5.0,13,11,BLACKMORES,97,35,https://shopee.sg/BLACKMORES-Ultra-Body-Shaper-30s-i.195238920.6787898212?sp_atk=9e0ad4ca-0d0e-4164-b10b-407807e4f335,Health & Wellness,Food Nutrition,Others,533.0,4.574710978503383,0.25773195876288657
120,7.7,7.7,0,5.0,7,6,KODOMO,77,13,https://shopee.sg/Kodomo-Baby-Bath-1L-M-N-i.195238920.4018621157?sp_atk=03e3355b-bf86-4b0e-ab37-f17eb6f7d2ba,"Toys, Kids & Babies",Bath & Baby Care,Bath Accessories & Toys,296.0,4.343805421853684,0.15584415584415584
121,8.9,8.3,7,4.9,7,4,Biore,45,28,https://shopee.sg/BIORE-Sara-Sara-Body-Powder-Sheets-Breezy-Floral-Fragrance-Refill-36s-i.195238920.8050973986?sp_atk=9817b5ca-d5be-4f7a-8580-8d66b155253d,Beauty & Personal Care,Fragrances,Others,527.0,3.8066624897703196,0.3333333333333333
122,16.9,15.1,11,5.0,6,4,Vagisil,44,43,https://shopee.sg/VAGISIL%C2%AE-Anti-Itch-Cr%C3%A8me-30g-i.195238920.11000403860?sp_atk=fad25422-459f-4aac-befe-64339754c590,Beauty & Personal Care,Feminine Care,Feminine Wash & Wipes,497.0,3.784189633918261,0.3181818181818182
123,2.0,2.0,0,4.9,8,5,SUNPLAY,70,16,https://shopee.sg/Sunplay-Ultra-Shield-Uv-Lotion-Spf130-Pa-6G-i.195238920.7279746398?sp_atk=271cbf0d-00c4-4f8d-87f9-69101f38238d,Beauty & Personal Care,Skincare,Sun Care,1350.0,4.248495242049359,0.2714285714285714
124,19.95,19.95,0,5.0,10,8,Audisol,61,26,https://shopee.sg/Audisol-Ear-Cleansing-Spray-50ml-i.195238920.8917678925?sp_atk=0ec49773-b5bb-4ae8-b649-1ceb698d1c89,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",1369.0,4.110873864173311,0.36065573770491804
125,2.0,2.0,0,4.8,6,6,Dettol,212,16,https://shopee.sg/Dettol-Hyouguthienic-Wipes-10S-i.195238920.6318637462?sp_atk=4f5de569-0129-48a6-afd5-521637efbbff,Health & Wellness,Medical Supplies,First Aid Supplies,296.0,5.356586274672012,0.06132075471698113
126,34.9,33.05,5,5.0,13,8,Dr. Bronner's,84,33,https://shopee.sg/DR-BRONNER'S-Tea-Tree-Castile-Liquid-Soaps-946ml-i.195238920.5121385793?sp_atk=d1e044c2-0152-4c98-9f8f-d5e12dee8ef2,Beauty & Personal Care,Bath & Body,Body Wash,1994.0,4.430816798843313,0.2857142857142857
127,43.9,33.3,24,5.0,11,6,DHC,51,33,https://shopee.sg/Dhc-Deep-Cleansing-Oil-200Ml-i.195238920.6318637472?sp_atk=bb4f7e9a-2a0e-432a-8add-6f3d898f0c62,Beauty & Personal Care,Makeup,Makeup Remover,1072.0,3.9318256327243257,0.3333333333333333
128,3.95,3.95,0,5.0,8,8,SOFY,109,15,https://shopee.sg/SOFY-Side-Gathers-Night-Slim-Wing-(Dry-Net)-42cm-8s-i.195238920.10700403922?sp_atk=1f943749-3a46-4a17-8307-f3b1727f23a3,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,171.0,4.6913478822291435,0.22018348623853212
129,11.9,9.4,21,5.0,5,4,Tampax,69,13,https://shopee.sg/Tampax-Regular-Pearl-18'S-i.195238920.7918644499?sp_atk=856541b2-d057-495e-ab31-03dc2b044b72,Beauty & Personal Care,Feminine Care,Tampons & Menstrual Cup,296.0,4.23410650459726,0.17391304347826086
130,49.9,49.9,0,5.0,11,10,suu balm,55,7,https://shopee.sg/SUU-BALM-Rapid-Itch-Relief-Moisturiser-350ml-i.195238920.4387486450?sp_atk=22b4bdd1-c8bc-419a-8d88-4efcab476f3b,Beauty & Personal Care,Skincare,Lip Care,292.0,4.007333185232471,0.36363636363636365
131,12.0,12.0,0,5.0,17,16,Stylemaster,190,23,https://shopee.sg/Stylemaster-3ply-Adult-Disposable-Medical-Mask-(Bacterial-Filtration-Efficacy-99-)-50s-i.195238920.9217648660?sp_atk=e12f103b-15e3-4f3b-b125-28a25556a34d,Health & Wellness,Medical Supplies,Surgical Masks,884.0,5.247024072160486,0.15789473684210525
132,22.9,21.4,7,4.9,9,6,Neutrogena,69,52,https://shopee.sg/Neutrogena-Hydro-Boost-Water-Gel-50G-i.195238920.7179774702?sp_atk=1c4ded34-b2ae-4181-97a6-b4d8bc551cdc,Beauty & Personal Care,Skincare,Moisturizer,886.0,4.23410650459726,0.37681159420289856
133,3.1,3.1,0,5.0,8,7,whisper,114,18,https://shopee.sg/Whisper-Skinlove-Night-31Cm-6S-i.195238920.3518740190?sp_atk=3fa25ff3-5b28-4ef8-ba58-6a456e0a302b,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,296.0,4.736198448394496,0.20175438596491227
134,4.8,4.8,0,5.0,9,7,Laurier,107,8,https://shopee.sg/LAURIER-F-Night-Wing-30cm-10S-i.195238920.8549387753?sp_atk=f0ec8e6f-45a9-4a36-a560-40bf72519ca7,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,116.0,4.672828834461906,0.2336448598130841
135,2.45,2.45,0,5.0,10,8,SOFY,102,10,https://shopee.sg/SOFY-Pantiliner-Pure-Style-Comfort-Slim-(Unscented)-40s-i.195238920.11300403664?sp_atk=9d730b58-000a-452d-b3ce-f3190242847a,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,439.0,4.624972813284271,0.24509803921568626
136,19.9,19.9,0,4.9,4,4,TSUBAKI,79,29,https://shopee.sg/TSUBAKI-Premium-Hair-Mask-180G-i.195238920.9349188095?sp_atk=5b48e0f0-446f-4b2c-b996-4142d48eb116,Beauty & Personal Care,Women's Hair Care,Treatment,243.0,4.3694478524670215,0.22784810126582278
137,69.0,62.1,10,4.8,38,28,Eucerin,126,74,https://shopee.sg/Eucerin-Spotless-Brightening-Booster-Serum-i.195238920.4279836013?sp_atk=16938140-5036-46e0-aeef-b63f262daeaf,Beauty & Personal Care,Skincare,Serum & Treatment,1794.0,4.836281906951478,0.42857142857142855
138,7.9,7.0,11,5.0,9,7,ROHTO,39,37,https://shopee.sg/ROHTO-EYE-DROPS-Eye-Drops-Aqua-(Contact-Lens-Friendly)-13ml-i.195238920.5187485854?sp_atk=0d8954dc-f486-4492-81db-4d22bea45c2a,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",491.0,3.6635616461296463,0.46153846153846156
139,2.5,2.5,0,5.0,7,6,Garnier,49,59,https://shopee.sg/Garnier-Micellar-Cleansing-Water-50Ml-i.195238920.3005561860?sp_atk=f13953aa-cf7e-48de-85c9-052aa0687474,Beauty & Personal Care,Makeup,Makeup Remover,450.0,3.8918202981106265,0.3877551020408163
140,3.95,3.1,22,5.0,12,9,Laurier,89,22,https://shopee.sg/Laurier-Panty-Liner-Safety-L-W-16.5Cm-40S-i.195238920.3918720220?sp_atk=f74c8ed3-7477-46a7-8dad-318ef5dca7db,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,296.0,4.48863636973214,0.38202247191011235
141,8.95,6.7,25,4.9,5,3,VASELINE,50,14,https://shopee.sg/Vaseline-Intensive-Care-Advance-Strength-Non-Greasy-Lotion-400Ml-i.195238920.7179783559?sp_atk=4e08545c-92f8-4f23-8671-63a8bfa333a7,Beauty & Personal Care,Bath & Body,Body lotion,296.0,3.912023005428146,0.24
142,53.0,35.2,34,5.0,4,4,Eau Thermale Avene,36,26,https://shopee.sg/EAU-THERMALE-AVENE-Eau-Thermale-Thermal-Spring-Water-2x300ml-i.195238920.6679837007?sp_atk=962d5f84-c0c2-4cd0-990f-67cf9711b185,Beauty & Personal Care,Skincare,Toners & Mists,842.0,3.58351893845611,0.3055555555555556
143,6.45,6.25,3,5.0,6,6,SOFY,94,13,https://shopee.sg/SOFY-Hadaomoi-Unscented-Pantyliner-i.195238920.8849207725?sp_atk=b3cb2582-4cf6-4534-a796-9b2d3df8cb47,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,189.0,4.543294782270004,0.22340425531914893
144,8.0,7.6,5,4.9,7,3,Hisamitsu,59,23,https://shopee.sg/Hisamitsu-Ganryojun-Artificial-Tears-13Ml-i.195238920.7618644486?sp_atk=561b7779-7918-4256-8399-fa3cbafafb63,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",296.0,4.07753744390572,0.3050847457627119
145,6.9,6.9,0,5.0,4,4,GATSBY,40,12,https://shopee.sg/Gatsby-Facial-Paper-Ice-42S-i.195238920.3818716771?sp_atk=90857f9f-1646-41df-a998-b01716ffd08f,Beauty & Personal Care,Skincare,Blotting Paper,442.0,3.6888794541139363,0.275
146,6.45,6.25,3,5.0,3,3,SOFY,86,14,https://shopee.sg/SOFY-Hadaomoi-Anti-Bac-Panty-Liner-62s-i.195238920.11600403206?sp_atk=be7254bd-0a41-4efa-8510-37f96f2ce4ee,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,265.0,4.454347296253507,0.16279069767441862
147,15.9,15.9,0,5.0,9,8,Maybelline New York,55,19,https://shopee.sg/MAYBELLINE-Jumbo-Lip-and-Eye-MakeUp-Remover-150ml-i.195238920.9717227099?sp_atk=9ece7fb0-8ff4-4060-ac60-2aeb09d794fa,Beauty & Personal Care,Makeup,Makeup Remover,189.0,4.007333185232471,0.3090909090909091
148,8.2,8.2,0,4.9,9,6,TIGER BALM,164,22,https://shopee.sg/Tiger-Balm-Mosquito-Rep-Aerosol-120Ml-i.195238920.6018637444?sp_atk=cb2bc915-329a-4c2b-a19d-7bf898f2a5c0,Home & Living,Housekeeping,Pesticide,296.0,5.099866427824199,0.15853658536585366
149,10.9,10.3,6,5.0,6,5,WOODS,68,8,https://shopee.sg/WOODS-Peppermint-Cough-Syrup-Adult-200ml-i.195238920.7678590235?sp_atk=fa086206-378d-435c-a94b-43756deec7bb,Health & Wellness,OTC Medications,"Coughs, Colds, Flu, Allergy",229.0,4.219507705176107,0.17647058823529413
150,6.25,5.9,6,5.0,5,5,SOFY,91,36,https://shopee.sg/SOFY-Cooling-Fresh-Night-Slim-Wing-42cm-6s-i.195238920.11700403301?sp_atk=20b1d783-f050-42be-941c-5c6a641bc1ba,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,535.0,4.51085950651685,0.21978021978021978
151,5.95,5.95,0,5.0,8,5,kotex,97,15,https://shopee.sg/Kotex-Ss-Ovn-Wg-32Cm-18S-i.195238920.4018621174?sp_atk=34d2a9f0-c4cf-47c4-ae77-30424a01a805,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,296.0,4.574710978503383,0.25773195876288657
152,6.25,5.9,6,4.8,6,6,Optrex,55,4,https://shopee.sg/Optrex-Eye-Drops-10ml-i.195238920.5279931746?sp_atk=7dc12530-7ea2-4523-bfee-60ac4aaa3c70,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",293.0,4.007333185232471,0.21818181818181817
153,9.9,8.8,11,5.0,11,11,Listerine,63,4,https://shopee.sg/Listerine-Zero-1000Ml-i.195238920.3918720213?sp_atk=572f0152-4113-4a56-a654-6df5c93e1734,Beauty & Personal Care,Oral Care,Mouthwash,296.0,4.143134726391533,0.47619047619047616
154,2.9,2.9,0,4.8,6,4,Hada Labo,163,20,https://shopee.sg/Hada-Labo-Hydrating-Mask-1S-i.195238920.7818644483?sp_atk=1b8ecfd6-193b-41b0-80a3-998e18b81e3c,Beauty & Personal Care,Skincare,Mask,296.0,5.093750200806762,0.10429447852760736
155,4.5,4.0,11,5.0,5,4,Nivea,44,79,https://shopee.sg/NIVEA-Fruity-Shine-Lip-Balm-Peach-4.8g-i.195238920.9917231821?sp_atk=bd9b66a3-b68e-4ad3-9b3a-946441a76456,Beauty & Personal Care,Skincare,Lip Care,427.0,3.784189633918261,0.36363636363636365
156,2.95,2.75,7,5.0,4,3,Biore,53,13,https://shopee.sg/BIORE-Sara-Sara-Body-Powder-Sheets-Aquatic-Rose-Fragrance-10s-i.195238920.9850945264?sp_atk=6039351a-86da-453b-8dc3-8857cad9e60f,Beauty & Personal Care,Makeup,Powders & Compacts,992.0,3.970291913552122,0.20754716981132076
157,8.9,7.9,11,5.0,5,6,Naturals by Watsons,41,30,https://shopee.sg/NATURALS-BY-WATSONS-Prestige-Rose-Body-Scrub-200g-i.195238920.3042407559?sp_atk=b7680bc6-c3a7-4969-a749-51af78443495,Beauty & Personal Care,Bath & Body,Body Scrub,1531.0,3.713572066704308,0.3902439024390244
158,5.75,5.75,0,5.0,2,1,Oral-B,93,11,https://shopee.sg/Oral-B-Satin-Tape-25M-i.195238920.4218624695?sp_atk=5fa5784e-bf73-4c15-a7ef-2128cb89a75e,Beauty & Personal Care,Oral Care,Treatment,296.0,4.532599493153256,0.07526881720430108
159,2.0,2.0,0,5.0,1,1,Nivea,51,14,https://shopee.sg/NIVEA-Men-Iinvisible-Black-White-Deodorant-Roll-On-25ML-i.195238920.10200517321?sp_atk=f89e8557-5953-4c72-9186-06810ce0e57b,Beauty & Personal Care,Bath & Body,Deodorant,659.0,3.9318256327243257,0.3137254901960784
160,6.0,5.4,10,5.0,2,2,Nivea,25,52,https://shopee.sg/Nivea-Rosehip-Caring-Lip-Scrub-4.8G-i.195238920.5379831068?sp_atk=7ece41b0-1206-4456-bdc9-b6326afc2cba,Beauty & Personal Care,Skincare,Lip Care,1044.0,3.2188758248682006,0.36
161,8.5,8.5,0,5.0,3,3,Gillette,40,13,https://shopee.sg/Gillette-Series-Cool-Wave-Fresh-After-Shave-Splash-50Ml-i.195238920.8550881415?sp_atk=6b1e5e25-4089-4e44-ae96-ac50c0d376bf,Beauty & Personal Care,Men's Grooming,Shave,192.0,3.6888794541139363,0.2
162,53.9,48.4,10,4.9,10,8,Physiogel,43,13,https://shopee.sg/Physiogel-Calming-Relief-A.I.-Calming-Reliefeam-100ml-i.195238920.8417684880?sp_atk=1c953e88-6a70-4f94-bc48-26620e6b9820,Beauty & Personal Care,Skincare,Moisturizer,929.0,3.7612001156935624,0.3023255813953488
163,8.0,7.2,10,5.0,5,4,ROHTO,51,23,https://shopee.sg/Rohto-Eye-Drops-C-Cube-Eye-Drops-8ml-i.195238920.8117679479?sp_atk=8e25af72-8ed6-4441-b07a-e5786b2d760a,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",946.0,3.9318256327243257,0.27450980392156865
164,4.9,4.9,0,4.8,11,8,Watsons,154,13,https://shopee.sg/Watsons-Disposable-Underwear-Cotton-Ladies-XL-5S-i.195238920.3607842610?sp_atk=9b115187-f8df-4a9c-a6fa-6a82dc11f3fc,Women's Apparel,Curve & Plus Size,Lingerie & Nightwear,526.0,5.0369526024136295,0.09740259740259741
165,39.9,39.9,0,4.9,5,4,Bioderma,40,17,https://shopee.sg/Bioderma-Atoderm-Huile-De-Douche-Anti-Irritation-Face-Body-Cleansing-Shower-Oil-(Very-Dry-Eczema-Prone-Skin)-1L-i.195238920.2919721861?sp_atk=0bf94f11-2ec8-4bce-9816-ae11becbe560,Beauty & Personal Care,Bath & Body,Body & Massage Oils,1303.0,3.6888794541139363,0.2
166,15.75,15.75,0,5.0,12,11,Cebion,70,32,https://shopee.sg/Cebion-Chewable-S-Berry-60S-i.195238920.4018624670?sp_atk=3a931877-02e7-47ff-b77b-a51fadc4fed0,Health & Wellness,Food Nutrition,Others,296.0,4.248495242049359,0.35714285714285715
167,3.0,2.2,27,5.0,6,6,Watsons,39,8,https://shopee.sg/Watsons-Grn-Tea-Apple-Hair-Systemoap-500Ml-i.195238920.3119094093?sp_atk=bbae6d42-3b6f-44c6-ba25-e839c8c71927,Beauty & Personal Care,Women's Hair Care,Treatment,689.0,3.6635616461296463,0.48717948717948717
168,4.3,3.8,12,5.0,7,7,Ellips,71,11,https://shopee.sg/Ellips-Hair-Mask-Aloevera-4S-i.195238920.3818716729?sp_atk=5da34644-095d-4932-99e9-197f8b0f6bac,Beauty & Personal Care,Women's Hair Care,Treatment,296.0,4.2626798770413155,0.19718309859154928
169,3.5,3.5,0,4.8,7,5,Pigeon,105,13,https://shopee.sg/Pigeon-White-Cotton-Balls-100S-i.195238920.4118632914?sp_atk=5851b762-a3c9-44e3-b701-3e413fd5f3ac,"Toys, Kids & Babies",Bath & Baby Care,Baby Wipes,296.0,4.653960350157523,0.17142857142857143
170,2.0,2.0,0,5.0,5,5,Garnier,44,11,https://shopee.sg/Garnier-Light-Complete-Multi-Action-Brightening-Scrub-50Ml-i.195238920.8617016112?sp_atk=51313ffe-0b40-45af-a79e-1638c5d713ef,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,615.0,3.784189633918261,0.3409090909090909
